step,tasks_completed_total,total_movement_cost,deadlock_count,last_step_cpu_ms,total_cpu_ms,last_planning_ms,total_planning_ms,algo_nodes_expanded_last,algo_heap_moves_last,algo_generated_nodes_last,algo_valid_expansions_last,requests_created_total,request_wait_ticks_sum
1784,61,3634.000000,64,0.000000,385.000000,0.000000,365.000000,0,0,0,0,0,0
1785,61,3635.000000,64,0.000000,385.000000,0.000000,365.000000,0,0,0,0,0,0
1786,61,3636.000000,64,0.000000,385.000000,0.000000,365.000000,0,0,0,0,0,0
1787,61,3637.000000,64,0.000000,385.000000,0.000000,365.000000,0,0,0,0,0,0
1788,61,3638.000000,64,0.000000,385.000000,0.000000,365.000000,0,0,0,0,0,0
1789,61,3639.000000,64,1.000000,386.000000,1.000000,366.000000,0,0,0,0,0,0
1790,61,3640.000000,64,0.000000,386.000000,0.000000,366.000000,0,0,0,0,0,0
1791,61,3640.000000,65,0.000000,386.000000,0.000000,366.000000,0,0,0,0,0,0
1792,61,3640.000000,66,0.000000,386.000000,0.000000,366.000000,0,0,0,0,0,0
1793,61,3640.000000,67,0.000000,386.000000,0.000000,366.000000,0,0,0,0,0,0
1794,61,3640.000000,68,0.000000,386.000000,0.000000,366.000000,0,0,0,0,0,0
1795,61,3640.000000,69,0.000000,386.000000,0.000000,366.000000,0,0,0,0,0,0
1796,61,3640.000000,70,0.000000,386.000000,0.000000,366.000000,0,0,0,0,0,0
1797,61,3640.000000,71,0.000000,386.000000,0.000000,366.000000,0,0,0,0,0,0
1798,61,3640.000000,72,0.000000,386.000000,0.000000,366.000000,0,0,0,0,0,0
1799,61,3640.000000,73,0.000000,386.000000,0.000000,366.000000,0,0,0,0,0,0
1800,61,3640.000000,74,1.000000,387.000000,1.000000,367.000000,0,0,0,0,0,0
1801,61,3640.000000,75,0.000000,387.000000,0.000000,367.000000,0,0,0,0,0,0
1802,61,3640.000000,76,0.000000,387.000000,0.000000,367.000000,0,0,0,0,0,0
1803,61,3640.000000,77,0.000000,387.000000,0.000000,367.000000,0,0,0,0,0,0
1804,61,3640.000000,78,0.000000,387.000000,0.000000,367.000000,0,0,0,0,0,0
1805,61,3640.000000,79,0.000000,387.000000,0.000000,367.000000,0,0,0,0,0,0
1806,61,3640.000000,80,0.000000,387.000000,0.000000,367.000000,0,0,0,0,0,0
1807,61,3640.000000,81,0.000000,387.000000,0.000000,367.000000,0,0,0,0,0,0
1808,61,3640.000000,82,0.000000,387.000000,0.000000,367.000000,0,0,0,0,0,0
1809,61,3640.000000,83,0.000000,387.000000,0.000000,367.000000,0,0,0,0,0,0
1810,61,3640.000000,84,0.000000,387.000000,0.000000,367.000000,0,0,0,0,0,0
1811,61,3640.000000,85,1.000000,388.000000,1.000000,368.000000,0,0,0,0,0,0
1812,61,3640.000000,86,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1813,61,3640.000000,87,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1814,61,3640.000000,88,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1815,61,3640.000000,89,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1816,61,3640.000000,90,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1817,61,3640.000000,91,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1818,61,3640.000000,92,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1819,61,3640.000000,93,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1820,61,3640.000000,94,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1821,61,3640.000000,95,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1822,61,3640.000000,96,0.000000,388.000000,0.000000,368.000000,0,0,0,0,0,0
1823,61,3640.000000,97,1.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1824,61,3640.000000,98,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1825,61,3640.000000,99,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1826,61,3640.000000,100,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1827,61,3640.000000,101,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1828,61,3640.000000,102,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1829,61,3640.000000,103,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1830,61,3640.000000,104,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1831,61,3640.000000,105,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1832,61,3640.000000,106,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1833,61,3640.000000,107,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1834,61,3640.000000,108,0.000000,389.000000,0.000000,368.000000,0,0,0,0,0,0
1835,61,3640.000000,109,1.000000,390.000000,1.000000,369.000000,0,0,0,0,0,0
1836,61,3640.000000,110,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1837,61,3640.000000,111,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1838,61,3640.000000,112,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1839,61,3640.000000,113,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1840,61,3640.000000,114,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1841,61,3640.000000,115,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1842,61,3640.000000,116,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1843,61,3640.000000,117,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1844,61,3640.000000,118,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1845,61,3640.000000,119,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1846,61,3640.000000,120,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1847,61,3640.000000,121,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1848,61,3640.000000,122,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1849,61,3640.000000,123,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1850,61,3640.000000,124,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1851,61,3640.000000,125,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1852,61,3640.000000,126,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1853,61,3640.000000,127,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1854,61,3640.000000,128,0.000000,390.000000,0.000000,369.000000,0,0,0,0,0,0
1855,61,3640.000000,129,1.000000,391.000000,1.000000,370.000000,0,0,0,0,0,0
1856,61,3640.000000,130,0.000000,391.000000,0.000000,370.000000,0,0,0,0,0,0
1857,61,3640.000000,131,0.000000,391.000000,0.000000,370.000000,0,0,0,0,0,0
1858,61,3640.000000,132,0.000000,391.000000,0.000000,370.000000,0,0,0,0,0,0
1859,61,3640.000000,133,0.000000,391.000000,0.000000,370.000000,0,0,0,0,0,0
1860,61,3640.000000,134,0.000000,391.000000,0.000000,370.000000,0,0,0,0,0,0
1861,61,3640.000000,135,0.000000,391.000000,0.000000,370.000000,0,0,0,0,0,0
1862,61,3640.000000,136,0.000000,391.000000,0.000000,370.000000,0,0,0,0,0,0
1863,61,3640.000000,137,0.000000,391.000000,0.000000,370.000000,0,0,0,0,0,0
1864,61,3640.000000,138,0.000000,391.000000,0.000000,370.000000,0,0,0,0,0,0
1865,61,3640.000000,139,0.000000,391.000000,0.000000,370.000000,0,0,0,0,0,0
1866,61,3640.000000,140,1.000000,392.000000,1.000000,371.000000,0,0,0,0,0,0
1867,61,3640.000000,141,0.000000,392.000000,0.000000,371.000000,0,0,0,0,0,0
1868,61,3640.000000,142,0.000000,392.000000,0.000000,371.000000,0,0,0,0,0,0
1869,61,3640.000000,143,0.000000,392.000000,0.000000,371.000000,0,0,0,0,0,0
1870,61,3640.000000,144,0.000000,392.000000,0.000000,371.000000,0,0,0,0,0,0
1871,61,3640.000000,145,0.000000,392.000000,0.000000,371.000000,0,0,0,0,0,0
1872,61,3640.000000,146,0.000000,392.000000,0.000000,371.000000,0,0,0,0,0,0
1873,61,3640.000000,147,0.000000,392.000000,0.000000,371.000000,0,0,0,0,0,0
1874,61,3640.000000,148,0.000000,392.000000,0.000000,371.000000,0,0,0,0,0,0
1875,61,3640.000000,149,0.000000,392.000000,0.000000,371.000000,0,0,0,0,0,0
1876,61,3640.000000,150,0.000000,392.000000,0.000000,371.000000,0,0,0,0,0,0
1877,61,3640.000000,151,1.000000,393.000000,1.000000,372.000000,0,0,0,0,0,0
1878,61,3640.000000,152,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1879,61,3640.000000,153,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1880,61,3640.000000,154,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1881,61,3640.000000,155,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1882,61,3640.000000,156,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1883,61,3640.000000,157,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1884,61,3640.000000,158,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1885,61,3640.000000,159,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1886,61,3640.000000,160,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1887,61,3640.000000,161,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1888,61,3640.000000,162,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1889,61,3640.000000,163,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1890,61,3640.000000,164,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1891,61,3640.000000,165,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1892,61,3640.000000,166,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1893,61,3640.000000,167,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1894,61,3640.000000,168,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1895,61,3640.000000,169,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1896,61,3640.000000,170,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1897,61,3640.000000,171,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1898,61,3640.000000,172,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1899,61,3640.000000,173,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1900,61,3640.000000,174,0.000000,393.000000,0.000000,372.000000,0,0,0,0,0,0
1901,61,3640.000000,175,1.000000,394.000000,1.000000,373.000000,0,0,0,0,0,0
1902,61,3640.000000,176,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1903,61,3640.000000,177,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1904,61,3640.000000,178,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1905,61,3640.000000,179,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1906,61,3640.000000,180,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1907,61,3640.000000,181,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1908,61,3640.000000,182,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1909,61,3640.000000,183,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1910,61,3640.000000,184,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1911,61,3640.000000,185,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1912,61,3640.000000,186,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1913,61,3640.000000,187,0.000000,394.000000,0.000000,373.000000,0,0,0,0,0,0
1914,61,3640.000000,188,1.000000,395.000000,1.000000,374.000000,0,0,0,0,0,0
1915,61,3640.000000,189,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1916,61,3640.000000,190,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1917,61,3640.000000,191,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1918,61,3640.000000,192,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1919,61,3640.000000,193,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1920,61,3640.000000,194,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1921,61,3640.000000,195,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1922,61,3640.000000,196,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1923,61,3640.000000,197,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1924,61,3640.000000,198,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1925,61,3640.000000,199,0.000000,395.000000,0.000000,374.000000,0,0,0,0,0,0
1926,61,3640.000000,200,1.000000,396.000000,1.000000,375.000000,0,0,0,0,0,0
1927,61,3640.000000,201,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1928,61,3640.000000,202,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1929,61,3640.000000,203,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1930,61,3640.000000,204,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1931,61,3640.000000,205,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1932,61,3640.000000,206,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1933,61,3640.000000,207,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1934,61,3640.000000,208,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1935,61,3640.000000,209,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1936,61,3640.000000,210,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1937,61,3640.000000,211,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1938,61,3640.000000,212,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1939,61,3640.000000,213,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1940,61,3640.000000,214,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1941,61,3640.000000,215,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1942,61,3640.000000,216,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1943,61,3640.000000,217,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1944,61,3640.000000,218,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1945,61,3640.000000,219,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1946,61,3640.000000,220,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1947,61,3640.000000,221,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1948,61,3640.000000,222,0.000000,396.000000,0.000000,375.000000,0,0,0,0,0,0
1949,61,3640.000000,223,1.000000,397.000000,1.000000,376.000000,0,0,0,0,0,0
1950,61,3640.000000,224,0.000000,397.000000,0.000000,376.000000,0,0,0,0,0,0
1951,61,3640.000000,225,0.000000,397.000000,0.000000,376.000000,0,0,0,0,0,0
1952,61,3640.000000,226,0.000000,397.000000,0.000000,376.000000,0,0,0,0,0,0
1953,61,3640.000000,227,0.000000,397.000000,0.000000,376.000000,0,0,0,0,0,0
1954,61,3640.000000,228,0.000000,397.000000,0.000000,376.000000,0,0,0,0,0,0
1955,61,3640.000000,229,0.000000,397.000000,0.000000,376.000000,0,0,0,0,0,0
1956,61,3640.000000,230,0.000000,397.000000,0.000000,376.000000,0,0,0,0,0,0
1957,61,3640.000000,231,0.000000,397.000000,0.000000,376.000000,0,0,0,0,0,0
1958,61,3640.000000,232,0.000000,397.000000,0.000000,376.000000,0,0,0,0,0,0
1959,61,3640.000000,233,1.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1960,61,3640.000000,234,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1961,61,3640.000000,235,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1962,61,3640.000000,236,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1963,61,3640.000000,237,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1964,61,3640.000000,238,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1965,61,3640.000000,239,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1966,61,3640.000000,240,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1967,61,3640.000000,241,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1968,61,3640.000000,242,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1969,61,3640.000000,243,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1970,61,3640.000000,244,0.000000,398.000000,0.000000,376.000000,0,0,0,0,0,0
1971,61,3640.000000,245,1.000000,399.000000,1.000000,377.000000,0,0,0,0,0,0
1972,61,3640.000000,246,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1973,61,3640.000000,247,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1974,61,3640.000000,248,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1975,61,3640.000000,249,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1976,61,3640.000000,250,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1977,61,3640.000000,251,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1978,61,3640.000000,252,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1979,61,3640.000000,253,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1980,61,3640.000000,254,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1981,61,3640.000000,255,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1982,61,3640.000000,256,0.000000,399.000000,0.000000,377.000000,0,0,0,0,0,0
1983,61,3640.000000,257,1.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1984,61,3640.000000,258,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1985,61,3640.000000,259,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1986,61,3640.000000,260,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1987,61,3640.000000,261,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1988,61,3640.000000,262,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1989,61,3640.000000,263,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1990,61,3640.000000,264,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1991,61,3640.000000,265,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1992,61,3640.000000,266,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1993,61,3640.000000,267,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1994,61,3640.000000,268,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1995,61,3640.000000,269,0.000000,400.000000,0.000000,377.000000,0,0,0,0,0,0
1996,61,3640.000000,270,1.000000,401.000000,1.000000,378.000000,0,0,0,0,0,0
1997,61,3640.000000,271,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
1998,61,3640.000000,272,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
1999,61,3640.000000,273,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
2000,61,3640.000000,274,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
2001,61,3640.000000,275,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
2002,61,3640.000000,276,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
2003,61,3640.000000,277,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
2004,61,3640.000000,278,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
2005,61,3640.000000,279,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
2006,61,3640.000000,280,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
2007,61,3640.000000,281,0.000000,401.000000,0.000000,378.000000,0,0,0,0,0,0
2008,61,3640.000000,282,1.000000,402.000000,1.000000,379.000000,0,0,0,0,0,0
2009,61,3640.000000,283,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2010,61,3640.000000,284,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2011,61,3640.000000,285,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2012,61,3640.000000,286,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2013,61,3640.000000,287,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2014,61,3640.000000,288,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2015,61,3640.000000,289,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2016,61,3640.000000,290,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2017,61,3640.000000,291,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2018,61,3640.000000,292,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2019,61,3640.000000,293,0.000000,402.000000,0.000000,379.000000,0,0,0,0,0,0
2020,61,3640.000000,294,1.000000,403.000000,1.000000,380.000000,0,0,0,0,0,0
2021,61,3640.000000,295,0.000000,403.000000,0.000000,380.000000,0,0,0,0,0,0
2022,61,3640.000000,296,0.000000,403.000000,0.000000,380.000000,0,0,0,0,0,0
2023,61,3640.000000,297,0.000000,403.000000,0.000000,380.000000,0,0,0,0,0,0
2024,61,3640.000000,298,0.000000,403.000000,0.000000,380.000000,0,0,0,0,0,0
2025,61,3640.000000,299,0.000000,403.000000,0.000000,380.000000,0,0,0,0,0,0
2026,61,3640.000000,300,0.000000,403.000000,0.000000,380.000000,0,0,0,0,0,0
2027,61,3640.000000,301,0.000000,403.000000,0.000000,380.000000,0,0,0,0,0,0
2028,61,3640.000000,302,0.000000,403.000000,0.000000,380.000000,0,0,0,0,0,0
2029,61,3640.000000,303,1.000000,404.000000,1.000000,381.000000,0,0,0,0,0,0
2030,61,3640.000000,304,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2031,61,3640.000000,305,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2032,61,3640.000000,306,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2033,61,3640.000000,307,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2034,61,3640.000000,308,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2035,61,3640.000000,309,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2036,61,3640.000000,310,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2037,61,3640.000000,311,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2038,61,3640.000000,312,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2039,61,3640.000000,313,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2040,61,3640.000000,314,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2041,61,3640.000000,315,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2042,61,3640.000000,316,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2043,61,3640.000000,317,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2044,61,3640.000000,318,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2045,61,3640.000000,319,0.000000,404.000000,0.000000,381.000000,0,0,0,0,0,0
2046,61,3640.000000,320,1.000000,405.000000,1.000000,382.000000,0,0,0,0,0,0
2047,61,3640.000000,321,0.000000,405.000000,0.000000,382.000000,0,0,0,0,0,0
2048,61,3640.000000,322,0.000000,405.000000,0.000000,382.000000,0,0,0,0,0,0
2049,61,3640.000000,323,0.000000,405.000000,0.000000,382.000000,0,0,0,0,0,0
2050,61,3640.000000,324,0.000000,405.000000,0.000000,382.000000,0,0,0,0,0,0
2051,61,3640.000000,325,0.000000,405.000000,0.000000,382.000000,0,0,0,0,0,0
2052,61,3640.000000,326,1.000000,406.000000,1.000000,383.000000,0,0,0,0,0,0
2053,61,3640.000000,327,0.000000,406.000000,0.000000,383.000000,0,0,0,0,0,0
2054,61,3640.000000,328,0.000000,406.000000,0.000000,383.000000,0,0,0,0,0,0
2055,61,3640.000000,329,0.000000,406.000000,0.000000,383.000000,0,0,0,0,0,0
2056,61,3640.000000,330,0.000000,406.000000,0.000000,383.000000,0,0,0,0,0,0
2057,61,3640.000000,331,0.000000,406.000000,0.000000,383.000000,0,0,0,0,0,0
2058,61,3640.000000,332,0.000000,406.000000,0.000000,383.000000,0,0,0,0,0,0
2059,61,3640.000000,333,0.000000,406.000000,0.000000,383.000000,0,0,0,0,0,0
2060,61,3640.000000,334,0.000000,406.000000,0.000000,383.000000,0,0,0,0,0,0
2061,61,3640.000000,335,0.000000,406.000000,0.000000,383.000000,0,0,0,0,0,0
